,TEAM,AWAY,GAMEDAY_FMT,SEASON_FMT,AWAYSCORE,HOMESCORE,HOMEWIN,HOME_OFFRTG,AWAY_OFFRTG,HOME_DEFRTG,AWAY_DEFRTG
13823,MIL,ATL,2018-03-17,2017,117,122,1,4.1950259067357525,4.823724489795919,5.831813471502591,3.954948979591837
13824,SAC,ATL,2018-03-22,2017,90,105,1,17.48842105263158,27.25161290322581,19.42105263157895,18.83010752688172
13825,POR,GSW,2018-02-14,2017,117,123,1,7.1596875,5.620212765957447,6.9628125,5.826063829787235
13826,DAL,DEN,2018-03-06,2017,107,118,1,4.0166077738515895,3.7564013840830452,2.7254416961130743,2.7681660899653977
13827,PHX,BKN,2017-11-06,2017,98,92,0,15.405,14.288659793814436,13.814999999999998,9.777525773195878
13828,SAC,MEM,2017-12-31,2017,114,96,0,12.92,4.630208333333334,11.721052631578946,3.838541666666667
13829,POR,TOR,2017-10-30,2017,99,85,0,19.894736842105264,11.934375,20.372210526315797,12.35625
13830,MIL,NOP,2018-02-25,2017,123,121,0,6.8343750000000005,14.766494845360825,12.436875000000002,14.766494845360825
13831,CLE,BOS,2018-05-25,2017,99,109,1,6.140412371134022,5.557978723404256,6.591340206185567,5.38563829787234
13832,CLE,BOS,2018-05-21,2017,102,111,1,6.140412371134022,5.557978723404256,6.591340206185567,5.38563829787234
13833,CLE,BOS,2018-05-19,2017,86,116,1,6.140412371134022,5.557978723404256,6.591340206185567,5.38563829787234
13834,DAL,MEM,2018-03-10,2017,80,114,1,3.9010600706713774,3.0205479452054798,2.2982332155477034,4.43972602739726
13835,SAC,BOS,2018-03-25,2017,104,93,0,13.978494623655912,10.638297872340424,10.21505376344086,9.574468085106382
13836,MIN,LAL,2018-01-01,2017,96,114,1,11.339086294416244,7.604102564102565,9.388832487309644,7.113333333333332
13837,CLE,TOR,2018-05-07,2017,93,128,1,3.95778364116095,2.756544502617801,3.4670184696569923,2.342931937172775
13838,DAL,HOU,2018-03-11,2017,105,82,0,6.497326203208556,6.077979094076655,3.876737967914439,2.9562020905923343
13839,SAC,BKN,2018-03-01,2017,111,116,1,10.833333333333332,14.250000000000002,20.041666666666664,6.583333333333334
13840,SAC,LAL,2017-11-22,2017,102,113,1,1.40625,9.00188481675393,4.0921875000000005,8.029319371727746
13841,POR,CHA,2018-02-08,2017,103,109,1,12.774489795918367,7.21237113402062,8.675510204081634,9.8659793814433
13842,MIN,NOP,2018-01-06,2017,98,116,1,13.333333333333332,15.488888888888885,13.655555555555555,11.433333333333335
13843,DEN,CHI,2017-11-30,2017,110,111,1,14.912164948453604,27.90095744680851,18.094639175257736,22.50574468085107
13844,SAC,HOU,2017-10-18,2017,105,100,0,8.734375,3.616071428571429,10.109375,2.9598214285714284
13845,BKN,WAS,2017-12-12,2017,98,103,1,4.6,0.0,6.4,0.0
13846,MIL,BOS,2017-10-26,2017,96,89,0,7.129251700680273,13.177241379310345,8.095238095238098,9.186896551724137
13847,CLE,NOP,2018-03-30,2017,102,107,1,9.771134020618558,12.038541666666667,12.989690721649485,7.935416666666666
13848,SAC,DAL,2018-03-27,2017,103,97,0,9.860544217687076,10.918309859154933,9.524489795918367,13.08169014084507
13849,POR,MEM,2017-11-07,2017,98,97,0,11.963636363636365,11.98951048951049,10.876923076923077,13.111888111888113
13850,CLE,MIA,2017-11-28,2017,97,108,1,8.774611398963733,6.14720812182741,6.520725388601036,5.076142131979696
13851,CLE,PHI,2017-12-09,2017,98,105,1,21.848275862068967,3.929381443298969,16.689655172413794,11.777938144329898
13852,PHX,UTA,2017-10-25,2017,88,97,1,8.691666666666666,11.142857142857142,8.333333333333332,10.056428571428572
13853,PHX,LAL,2017-10-20,2017,132,130,0,7.947692307692307,8.093333333333334,8.909743589743588,7.653333333333332
13854,CLE,LAC,2017-11-17,2017,113,118,1,13.399468085106385,19.220625,16.214361702127665,14.4871875
13855,CLE,BKN,2017-11-22,2017,109,119,1,17.219580419580428,10.710489510489511,12.260139860139864,11.317482517482517
13856,CLE,SAC,2017-12-06,2017,95,101,1,20.175,15.84158415841584,14.46,19.31089108910891
13857,MIN,GSW,2018-03-11,2017,103,109,1,15.843749999999998,7.325257731958763,16.33125,3.9432989690721647
13858,DEN,PHI,2017-12-30,2017,107,102,0,20.55829787234042,10.307872340425533,19.57787234042553,9.282446808510636
13859,POR,OKC,2017-11-05,2017,99,103,1,4.439690721649486,5.456842105263158,4.439690721649486,5.229473684210528
13860,CLE,MIL,2018-03-19,2017,117,124,1,6.269830508474577,3.677241379310345,5.105762711864407,2.5875862068965514
13861,CLE,TOR,2018-03-21,2017,129,132,1,7.853403141361255,5.484375,6.87958115183246,4.661458333333334
13862,SAC,CLE,2017-12-27,2017,95,109,1,20.792079207920796,23.201999999999998,26.364356435643558,15.696
13863,PHX,OKC,2018-03-02,2017,124,116,0,6.5,3.9800995024875614,7.0005000000000015,3.733333333333333
13864,SAC,PHX,2017-12-29,2017,111,101,0,5.267219917012448,3.5463414634146337,4.039419087136928,5.468292682926829
13865,MIN,SAS,2017-11-15,2017,86,98,1,11.957142857142856,5.884263959390862,12.857142857142856,8.442639593908629
13866,BKN,LAC,2018-02-12,2017,114,101,0,23.195454545454545,10.093457943925234,12.78327272727273,9.008411214953274
13867,CLE,PHX,2018-03-23,2017,95,120,1,20.017021276595738,19.620833333333334,19.02978723404255,20.098958333333336
13868,SAC,SAS,2017-12-23,2017,108,99,0,9.420314136125654,6.186340206185568,8.203193717277488,9.192525773195877
13869,SAC,MIA,2018-03-14,2017,119,123,1,6.253846153846153,8.385148514851485,12.984615384615385,4.197029702970297
13870,MIN,PHX,2017-11-26,2017,108,119,1,18.471724137931034,11.30916083916084,14.300689655172414,11.886923076923075
13871,MIN,BOS,2018-03-08,2017,117,109,0,27.337731958762888,13.30563829787234,30.432061855670103,13.330531914893616
13872,MIL,BOS,2018-04-26,2017,86,97,1,3.0914454277286136,5.703582089552237,3.510324483775811,3.9764179104477613
13873,SAC,UTA,2018-03-03,2017,98,91,0,7.792385786802031,5.239603960396039,8.905583756345179,3.047524752475248
13874,SAC,NYK,2018-03-04,2017,99,102,1,12.145360824742268,21.76701030927835,12.989690721649485,17.349587628865972
13875,POR,BKN,2017-11-10,2017,101,97,0,16.595744680851062,17.520618556701027,11.451063829787236,19.278350515463924
13876,SAC,MIN,2018-02-26,2017,118,100,0,10.858549222797928,4.2879581151832475,9.598445595854924,7.854450261780106
13877,DEN,POR,2018-04-09,2017,82,88,1,6.060609137055838,8.624611398963731,5.937258883248731,9.4779792746114
13878,PHX,POR,2018-02-24,2017,106,104,0,5.312068965517241,2.232876712328767,5.6034482758620685,4.02054794520548
13879,SAC,NOP,2017-10-26,2017,114,106,0,9.291780821917808,12.503472222222221,8.65890410958904,10.697916666666666
13880,PHX,NOP,2017-11-24,2017,115,91,0,4.975124378109453,8.164179104477611,6.557213930348259,6.559701492537314
13881,DAL,NOP,2018-03-04,2017,126,109,0,2.340627177700348,2.7654827586206903,2.6767944250871083,2.1724137931034484
13882,POR,ORL,2017-11-15,2017,94,99,1,26.34947368421053,29.06145833333333,29.911578947368426,21.96979166666667
13883,PHX,LAC,2018-03-28,2017,111,99,0,5.4701030927835035,5.172774869109948,9.338144329896906,2.7937172774869112
13884,POR,CLE,2018-03-15,2017,105,113,1,16.497938144329893,17.894736842105264,11.914432989690724,17.37578947368421
13885,BKN,ORL,2017-10-20,2017,121,126,1,13.728671328671329,18.653521126760566,8.391608391608392,15.492957746478872
13886,POR,NOP,2018-04-14,2017,97,95,0,3.365625,3.1934036939313977,2.765625,3.673614775725593
13887,PHX,SAC,2018-04-03,2017,94,97,1,6.131929824561403,3.6592592592592585,6.448070175438597,5.88641975308642
13888,POR,GSW,2018-03-09,2017,108,125,1,7.1596875,5.620212765957447,6.9628125,5.826063829787235
13889,MIN,DET,2017-11-19,2017,100,97,0,18.633711340206187,17.878736842105265,16.588762886597937,15.915789473684207
13890,PHX,DET,2018-03-20,2017,115,88,0,13.26315789473684,17.20577319587629,13.687578947368419,22.794123711340212
13891,SAC,POR,2017-11-17,2017,82,86,1,12.762739726027393,8.312013422818794,9.30082191780822,6.713758389261745
13892,PHX,PHI,2017-12-31,2017,123,110,0,25.02,7.827244897959185,21.51,11.935102040816329
13893,MIA,CHA,2018-01-27,2017,91,95,1,3.5814432989690723,3.5705172413793105,2.31958762886598,3.2598620689655173
13894,MIA,SAC,2018-01-25,2017,89,88,0,14.874059405940594,7.453557692307693,9.302970297029702,10.38548076923077
13895,SAC,LAL,2018-02-24,2017,113,108,0,0.9310344827586208,6.07547703180212,2.7093103448275864,5.419081272084807
13896,DAL,WAS,2018-01-22,2017,75,98,1,9.375,0.0,14.7375,0.0
13897,SAS,GSW,2017-11-02,2017,112,92,0,9.934246575342463,5.442176870748299,9.58904109589041,7.142857142857142
13898,PHX,LAC,2018-02-23,2017,128,117,0,5.4701030927835035,5.172774869109948,9.338144329896906,2.7937172774869112
13899,DEN,IND,2018-04-03,2017,104,107,1,34.357446808510645,13.829787234042554,19.987234042553197,20.02553191489362
13900,SAS,CHA,2017-11-03,2017,101,108,1,16.923711340206186,9.090909090909092,16.44123711340206,10.545454545454543
13901,PHX,NYK,2018-01-26,2017,107,85,0,20.2446,13.16,17.677800000000005,10.907272727272728
13902,BKN,SAC,2017-12-20,2017,104,99,0,10.828125,13.610625000000002,11.7871875,13.125
13903,NOP,UTA,2018-02-05,2017,133,109,0,7.150344827586207,9.387323943661976,12.413793103448276,4.69718309859155
13904,POR,DAL,2018-01-20,2017,108,117,1,5.705526315789473,7.727875647668394,7.195736842105262,5.847668393782383
13905,POR,MIN,2018-01-24,2017,114,123,1,4.7061855670103085,14.679381443298967,6.499999999999999,12.810824742268041
13906,BKN,NYK,2017-12-14,2017,111,104,0,5.154639175257731,3.378238341968912,3.3608247422680413,5.181347150259066
13907,BKN,CLE,2017-10-25,2017,107,112,1,6.909090909090909,11.278321678321678,5.281118881118881,8.262937062937063
13908,SAC,WAS,2017-10-29,2017,110,83,0,18.102857142857143,0.0,16.670476190476197,0.0
13909,MIL,NYK,2018-03-09,2017,112,120,1,13.025517241379312,9.471428571428572,13.025517241379312,10.320408163265308
13910,POR,SAS,2018-01-07,2017,110,111,1,5.819371727748692,6.328125,5.498952879581152,6.136875
13911,BKN,ATL,2017-10-22,2017,104,116,1,4.973821989528796,10.263297872340424,5.984293193717277,8.78936170212766
13912,PHX,IND,2018-01-14,2017,120,97,0,9.788936170212766,21.82125,9.03063829787234,22.64625
13913,POR,SAS,2017-12-20,2017,93,91,0,5.819371727748692,6.328125,5.498952879581152,6.136875
13914,MIN,MEM,2018-04-09,2017,94,113,1,9.095625000000002,2.105,5.1384375,3.2350000000000003
13915,POR,NOP,2018-04-17,2017,111,102,0,3.365625,3.1934036939313977,2.765625,3.673614775725593
13916,PHX,HOU,2018-01-12,2017,112,95,0,4.25,4.034338747099768,5.4,3.4529002320185613
13917,POR,PHI,2017-12-28,2017,110,114,1,16.69090909090909,8.91,13.548484848484847,9.999
13918,SAC,CHI,2018-02-05,2017,98,104,1,29.09081632653061,29.137634408602157,17.88469387755102,14.148387096774194
13919,MIA,MIL,2018-01-14,2017,79,97,1,5.239473684210527,4.9,5.789473684210527,4.658333333333333
13920,CLE,GSW,2018-06-08,2017,108,85,0,8.118947368421052,6.156000000000001,9.047368421052632,4.8088421052631585
13921,MIL,SAS,2018-03-25,2017,103,106,1,19.01690721649485,11.48840425531915,18.120618556701032,11.015425531914897
13922,MIA,NYK,2018-01-05,2017,103,107,1,8.447142857142858,9.503239436619717,9.318857142857144,6.90338028169014
13923,PHX,CHI,2017-11-19,2017,105,113,1,22.02475247524752,21.08235294117647,15.905940594059405,19.12156862745098
13924,MIN,MIA,2017-11-24,2017,109,97,0,20.89896907216495,10.20408163265306,19.694845360824747,10.744897959183671
13925,MIN,ORL,2017-11-22,2017,118,124,1,21.041176470588233,23.414285714285718,21.926470588235293,18.632653061224488
13926,MIA,DET,2018-01-03,2017,104,111,1,8.094845360824742,14.03076923076923,11.653092783505153,12.358974358974356
13927,MIL,LAC,2018-03-21,2017,127,120,0,31.77872340425532,26.92929292929293,9.072340425531914,16.484848484848484
13928,BKN,IND,2018-02-14,2017,108,103,0,2.423321554770318,6.796551724137932,4.544522968197881,6.206896551724138
13929,SAC,POR,2018-02-09,2017,118,100,0,7.636721311475411,5.055061224489797,5.5652459016393445,4.083061224489796
13930,SAC,TOR,2017-12-10,2017,102,87,0,10.85625,18.616082474226804,12.3375,22.388659793814433
13931,MIL,BOS,2018-04-03,2017,102,106,1,4.3127572016460896,7.928215767634853,4.897119341563786,5.527385892116182
13932,BKN,ORL,2018-01-01,2017,95,98,1,8.013061224489796,11.129411764705882,4.8979591836734695,9.243697478991598
13933,PHX,GSW,2018-04-08,2017,117,100,0,6.299999999999999,4.11923076923077,8.209894736842102,3.3057692307692315
13934,MIN,DAL,2017-12-10,2017,92,97,1,8.70625,6.703389830508474,8.4125,5.439830508474578
13935,PHX,ORL,2017-11-10,2017,128,112,0,12.323469387755106,29.466666666666665,10.068367346938777,27.57083333333333
13936,MIN,LAC,2017-12-03,2017,106,112,1,13.291666666666664,7.961538461538463,6.46875,12.293706293706293
13937,MIL,PHI,2018-03-04,2017,110,118,1,5.829015544041451,3.8571428571428568,7.531088082901554,5.66938775510204
13938,PHX,HOU,2017-11-16,2017,142,116,0,6.330729166666666,5.129203539823009,8.04375,4.389970501474926
13939,SAC,GSW,2018-02-02,2017,119,104,0,10.798979591836737,9.2885,14.434183673469386,6.721000000000001
13940,CLE,GSW,2018-06-06,2017,110,102,0,8.118947368421052,6.156000000000001,9.047368421052632,4.8088421052631585
13941,POR,SAC,2018-02-27,2017,99,116,1,6.144578313253013,4.278719008264463,5.063132530120481,3.761404958677686
13942,SAC,OKC,2018-02-22,2017,110,107,0,8.265306122448981,3.6553846153846163,8.126448979591839,5.578461538461538
13943,MIL,IND,2018-03-02,2017,103,96,0,7.8135416666666675,6.994818652849741,5.267708333333333,6.994818652849741
13944,POR,LAC,2017-10-26,2017,104,103,0,9.37125,10.0,8.750000000000002,12.41
13945,PHX,BOS,2018-03-26,2017,102,94,0,10.416666666666668,19.132653061224488,13.885416666666668,16.790816326530617
13946,SAC,OKC,2017-11-07,2017,86,94,1,13.775510204081634,6.023661971830987,13.544081632653064,9.192676056338028
13947,PHX,NOP,2018-04-06,2017,122,103,0,3.3670033670033668,5.56271186440678,4.437710437710439,4.469491525423728
13948,PHX,MIN,2017-11-11,2017,110,118,1,13.153846153846155,11.793103448275865,12.587412587412588,11.793103448275865
13949,SAC,DAL,2018-02-03,2017,106,99,0,9.860544217687076,10.918309859154933,9.524489795918367,13.08169014084507
13950,PHX,LAL,2017-11-13,2017,100,93,0,5.3626297577854665,5.349830508474576,6.011764705882353,5.058983050847457
13951,MIA,UTA,2018-01-07,2017,102,103,1,10.77127659574468,5.5092857142857135,10.77127659574468,0.99
13952,MIN,BKN,2018-01-27,2017,97,111,1,15.531250000000002,10.144444444444442,13.25625,13.888888888888886
13953,MIL,HOU,2018-03-07,2017,110,99,0,7.422680412371133,11.366666666666667,11.718556701030927,11.425
13954,BKN,IND,2017-12-17,2017,109,97,0,3.6673796791443856,10.265625,6.877540106951872,9.375000000000002
13955,SAC,PHI,2017-11-09,2017,108,109,1,7.418571428571428,11.094123711340208,5.438571428571428,8.430309278350514
13956,SAC,PHX,2017-12-12,2017,92,99,1,8.75448275862069,5.385185185185184,6.7137931034482765,8.303703703703702
13957,POR,IND,2018-01-18,2017,86,100,1,21.72,22.621875,16.995,28.4109375
13958,SAC,DEN,2017-11-20,2017,114,98,0,4.500000000000001,5.346938775510204,6.447916666666668,7.4234693877551035
13959,POR,DEN,2017-11-13,2017,82,99,1,6.996683937823835,2.5126903553299496,3.344455958549223,6.6988324873096445
13960,DAL,CHI,2018-01-05,2017,127,124,0,10.4203125,2.8125,3.1640625,9.375
13961,MIA,LAC,2017-12-16,2017,85,90,1,13.7465625,25.09294736842105,11.2509375,24.658105263157893
13962,CLE,IND,2017-11-01,2017,124,107,0,16.260199004975124,11.99560975609756,18.23681592039801,9.782926829268293
13963,MIL,BOS,2018-04-20,2017,92,116,1,3.0914454277286136,5.703582089552237,3.510324483775811,3.9764179104477613
13964,MIL,PHI,2018-01-29,2017,95,107,1,5.829015544041451,3.8571428571428568,7.531088082901554,5.66938775510204
13965,MIL,CHA,2017-10-23,2017,94,103,1,9.580408163265307,13.282605633802815,7.016326530612244,10.777816901408453
13966,MIA,DAL,2017-12-22,2017,101,113,1,14.4,16.703125,6.315789473684211,16.15625
13967,CLE,ATL,2017-12-12,2017,114,123,1,5.727272727272728,3.375,8.406363636363636,3.5229452054794512
13968,MIN,PHX,2017-12-16,2017,108,106,0,11.206694560669458,6.766569037656906,8.676150627615064,7.112259414225942
13969,CLE,ATL,2017-11-05,2017,117,115,0,5.727272727272728,4.977272727272728,8.406363636363636,5.195454545454545
13970,MIA,IND,2017-11-19,2017,120,95,0,5.25,5.431239669421488,5.6385000000000005,3.904958677685951
13971,MIA,MIN,2017-10-30,2017,125,122,0,14.501020408163269,19.094845360824745,5.106122448979591,22.063917525773203
13972,MIA,WAS,2018-03-10,2017,102,129,1,4.224295774647889,6.571126760563381,2.757042253521127,6.571126760563381
13973,CLE,UTA,2017-12-16,2017,100,109,1,17.37578947368421,16.914893617021278,14.101052631578947,17.361702127659573
13974,CLE,SAS,2018-02-25,2017,110,94,0,28.60990099009901,16.25,22.289108910891084,17.68
13975,SAC,LAC,2018-01-11,2017,121,115,0,7.16725352112676,3.273867595818816,5.28169014084507,6.459930313588852
13976,CLE,LAL,2017-12-14,2017,112,121,1,20.008762886597943,14.0625,18.58082474226804,13.5984375
13977,MIN,DAL,2017-11-04,2017,99,112,1,14.510416666666668,10.986111111111109,14.020833333333336,8.915277777777778
13978,MIL,BOS,2018-04-22,2017,102,104,1,3.0914454277286136,5.703582089552237,3.510324483775811,3.9764179104477613
13979,BKN,NYK,2018-01-15,2017,119,104,0,3.4722222222222223,2.2560553633218,2.2638888888888893,3.460207612456748
13980,MIL,ORL,2018-01-10,2017,103,110,1,6.024489795918367,15.845070422535212,9.183673469387756,14.11795774647887
13981,MIL,MIA,2018-01-17,2017,106,101,0,10.235416666666667,5.557894736842106,10.031770833333333,7.757894736842105
13982,MIL,UTA,2017-12-09,2017,100,117,1,12.189473684210524,12.008333333333333,8.947368421052632,12.008333333333333
13983,BKN,DET,2018-01-10,2017,114,80,0,10.760416666666664,9.288275862068966,8.395833333333334,10.726896551724137
13984,MEM,POR,2017-11-20,2017,100,92,0,7.6009090909090915,15.476853146853149,9.351818181818182,11.961188811188812
13985,BKN,CHI,2018-04-09,2017,105,114,1,3.61546875,7.3828125,5.0625,4.7709375000000005
13986,CLE,NYK,2017-10-29,2017,114,95,0,6.085130890052357,4.029015544041451,3.6075392670157065,6.043523316062176
13987,MIL,DET,2017-11-15,2017,95,99,1,8.68939393939394,16.396984924623116,6.909090909090909,14.894472361809047
13988,SAC,DEN,2018-01-06,2017,98,106,1,3.0000000000000004,3.58904109589041,4.298611111111112,4.982876712328767
13989,SAC,SAS,2018-01-08,2017,107,100,0,9.420314136125654,6.186340206185568,8.203193717277488,9.192525773195877
13990,MIL,MEM,2017-11-13,2017,103,110,1,13.02680412371134,11.133092783505154,13.02680412371134,12.954432989690723
13991,MIL,TOR,2018-01-05,2017,129,110,0,5.971428571428572,9.196875,7.891428571428571,8.071875
13992,CLE,BKN,2018-02-27,2017,123,129,1,10.302928870292886,6.355186721991703,7.335564853556487,6.715352697095437
13993,MIA,ATL,2017-10-23,2017,93,104,1,7.103684210526316,9.256410256410255,5.546315789473684,11.741025641025644
13994,MIL,CHI,2017-12-26,2017,115,106,0,1.9494880546075088,8.9198606271777,3.8225255972696246,5.390940766550523
13995,MIL,POR,2017-10-21,2017,110,113,1,20.25,14.564999999999998,17.23404255319149,18.09
13996,MIA,PHI,2018-04-19,2017,128,108,0,6.485106382978723,2.2484429065743945,5.509219858156028,2.555709342560553
13997,MIA,OKC,2018-04-09,2017,115,93,0,11.134020618556702,13.3875,14.318350515463916,11.25
13998,CLE,WAS,2018-02-22,2017,110,103,0,17.65135135135135,0.0,20.418243243243246,0.0
13999,MIA,ORL,2017-12-26,2017,89,107,1,1.820289855072464,8.000995024875621,4.7729468599033815,9.345771144278608
14000,MIA,CLE,2018-03-27,2017,79,98,1,6.7664974619289335,9.11917098445596,7.614213197969542,8.412435233160622
14001,MIA,BKN,2017-12-29,2017,111,87,0,9.524137931034485,8.861702127659575,7.496551724137932,15.070921985815602
14002,MIA,BOS,2017-11-22,2017,98,104,1,4.240975609756099,4.3914982578397215,4.829268292682928,4.3914982578397215
14003,MIA,DEN,2018-03-19,2017,141,149,1,15.030303030303033,16.377319587628865,12.606060606060606,17.369072164948452
14004,MIN,PHI,2017-12-12,2017,118,112,0,22.87894736842105,4.5,13.926315789473687,6.564375
14005,MIA,DET,2018-03-03,2017,96,105,1,8.094845360824742,14.03076923076923,11.653092783505153,12.358974358974356
14006,MIA,NOP,2017-12-23,2017,109,94,0,17.106122448979594,12.83578947368421,14.030612244897961,13.684210526315795
14007,MIN,SAC,2017-12-14,2017,96,119,1,11.204188481675393,4.416062176165802,12.0,5.362694300518133
14008,MIA,IND,2017-10-21,2017,108,112,1,8.750000000000002,9.1275,9.3975,6.5625
14009,MIA,BKN,2018-03-31,2017,110,109,0,9.524137931034485,8.861702127659575,7.496551724137932,15.070921985815602
14010,BKN,MIA,2018-01-19,2017,95,101,1,5.194805194805196,6.628691983122362,4.51948051948052,2.7426160337552736
14011,MIA,PHI,2018-04-21,2017,106,102,0,6.485106382978723,2.2484429065743945,5.509219858156028,2.555709342560553
14012,BKN,MIN,2018-01-03,2017,97,98,1,10.45818181818182,8.909999999999998,6.414545454545455,12.3525
14013,MIN,MIL,2018-02-01,2017,89,108,1,25.597894736842107,12.505263157894738,19.49684210526316,16.77978947368421
14014,MIN,POR,2017-12-18,2017,107,108,1,21.39896907216495,6.77319587628866,20.70154639175258,9.717525773195877
14015,MIA,HOU,2018-02-07,2017,109,101,0,7.8989473684210525,13.157894736842106,10.4,10.073684210526316
14016,MIA,CHI,2018-03-29,2017,92,103,1,4.546144067796611,6.7458921161825725,4.749406779661016,6.937095435684648
14017,MIA,SAS,2017-10-25,2017,117,100,0,16.946526315789473,16.875,12.39915789473684,13.1484375
14018,BKN,PHI,2018-01-31,2017,108,116,1,6.101052631578948,3.9884210526315793,4.793684210526316,4.96421052631579
14019,CLE,CHI,2017-12-21,2017,112,115,1,5.50893470790378,6.0,6.011340206185567,5.104225352112676
14020,MIA,PHX,2018-03-05,2017,103,125,1,12.29468085106383,16.958333333333332,10.870212765957445,22.916666666666664
14021,MIA,WAS,2017-11-15,2017,102,93,0,6.31421052631579,19.43958333333333,4.121052631578947,19.43958333333333
14022,MIA,MEM,2018-02-24,2017,89,115,1,18.849090909090904,20.625,18.60727272727273,21.360000000000007
14023,CLE,MIN,2018-02-07,2017,138,140,1,27.647368421052636,14.382978723404255,20.525263157894734,18.80851063829787
14024,CLE,HOU,2018-02-03,2017,120,88,0,20.582526315789472,7.0284375,21.162315789473688,6.5625
14025,MIA,TOR,2018-04-11,2017,109,116,1,6.796842105263157,6.497409326424871,5.789473684210527,8.922279792746114
14026,MIA,POR,2017-12-13,2017,102,95,0,16.30515463917526,15.803125,15.748453608247425,17.875
14027,MIA,MIL,2018-02-09,2017,85,91,1,5.239473684210527,4.9,5.789473684210527,4.658333333333333
14028,MIA,CHA,2017-12-01,2017,100,105,1,5.4,5.3929687500000005,3.49740932642487,4.923749999999999
14029,MIA,PHI,2018-03-08,2017,99,108,1,9.727659574468085,3.332307692307692,8.263829787234043,3.787692307692308
14030,MIA,CHI,2017-11-01,2017,91,97,1,7.555563380281693,11.368951048951047,7.893380281690142,11.69118881118881
14031,DAL,NYK,2018-01-07,2017,100,96,0,7.006060606060608,11.63157894736842,5.050505050505051,14.73684210526316
14032,MIA,ATL,2018-04-03,2017,98,101,1,4.686458333333333,6.245674740484429,3.6590277777777778,7.922145328719723
14033,MIN,NOP,2018-02-03,2017,107,118,1,13.333333333333332,15.488888888888885,13.655555555555555,11.433333333333335
14034,MIA,ORL,2018-02-05,2017,111,109,0,1.820289855072464,8.000995024875621,4.7729468599033815,9.345771144278608
14035,CLE,CHA,2017-11-24,2017,99,100,1,5.538461538461538,7.104816753926702,4.685538461538462,6.359371727748691
14036,CLE,WAS,2018-04-05,2017,115,119,1,17.65135135135135,0.0,20.418243243243246,0.0
14037,BKN,SAS,2018-01-17,2017,100,95,0,13.041237113402062,7.29375,11.941237113402062,3.975
14038,PHX,UTA,2018-02-02,2017,129,97,0,5.171900826446281,6.610169491525424,4.958677685950414,5.965677966101695
14039,POR,NOP,2017-10-24,2017,93,103,1,6.73125,6.336649214659686,5.53125,7.289528795811517
14040,PHX,GSW,2018-03-17,2017,124,109,0,9.400523560209423,6.1359375,12.250366492146595,4.92421875
14041,CLE,MIL,2017-11-07,2017,119,124,1,9.294472361809042,5.496907216494845,7.568844221105528,3.868041237113402
14042,CLE,BOS,2017-10-17,2017,99,102,1,9.163384615384617,8.249210526315789,9.836307692307694,7.99342105263158
14043,MIL,OKC,2017-10-31,2017,110,91,0,16.472727272727273,14.627659574468085,18.745454545454546,10.473404255319151
14044,MIL,CHA,2017-12-22,2017,104,109,1,5.892552301255231,7.924915966386554,4.315481171548117,6.430462184873949
14045,CLE,NYK,2018-04-11,2017,110,98,0,4.049686411149826,2.7094076655052266,2.400836236933797,4.06411149825784
14046,CLE,IND,2018-04-15,2017,98,80,0,11.004377104377102,8.115841584158416,12.342087542087542,6.61881188118812
14047,BOS,BKN,2017-12-31,2017,105,108,1,8.215183246073297,9.114136125654449,5.635602094240839,9.36544502617801
14048,CLE,ORL,2017-10-21,2017,114,93,0,11.722183098591552,10.98944055944056,7.358450704225353,13.572377622377624
14049,CLE,IND,2018-04-18,2017,97,100,1,11.004377104377102,8.115841584158416,12.342087542087542,6.61881188118812
14050,DAL,GSW,2018-01-03,2017,125,122,0,7.839669421487603,6.96234309623431,9.989256198347107,5.439330543933054
14051,PHX,MEM,2017-12-26,2017,97,99,1,6.666666666666666,9.436054421768707,9.666666666666666,6.2333333333333325
14052,BKN,NOP,2018-02-10,2017,138,128,0,9.9,6.206315789473685,8.333333333333332,6.206315789473685
14053,SAC,MIL,2017-11-28,2017,112,87,0,20.189690721649484,6.383505154639177,23.361855670103093,11.597938144329893
14054,BOS,CHI,2018-04-06,2017,104,111,1,10.241666666666667,0.9259259259259258,5.15,5.696296296296296
14055,SAC,GSW,2018-03-31,2017,112,96,0,10.798979591836737,9.2885,14.434183673469386,6.721000000000001
14056,CLE,PHI,2018-03-01,2017,108,97,0,13.145228215767634,1.9546153846153844,10.04149377593361,5.858769230769231
14057,PHX,ATL,2018-01-02,2017,103,104,1,10.984787234042553,15.518571428571429,14.197021276595747,12.857142857142856
14058,DAL,ORL,2018-01-09,2017,99,114,1,10.468421052631578,12.902127659574466,10.970526315789476,18.093617021276604
14059,DAL,HOU,2018-01-24,2017,104,97,0,6.497326203208556,6.077979094076655,3.876737967914439,2.9562020905923343
14060,DEN,LAL,2017-12-02,2017,100,115,1,13.017482517482517,10.697916666666666,12.587412587412588,11.365972222222224
14061,SAC,IND,2018-03-29,2017,106,103,0,20.920408163265304,12.021153846153846,17.346938775510207,12.505769230769232
14062,MIL,NYK,2018-02-02,2017,90,92,1,13.025517241379312,9.471428571428572,13.025517241379312,10.320408163265308
14063,CLE,MEM,2017-12-02,2017,111,116,1,16.4765625,4.910103092783506,13.359375,7.882886597938144
